task_id,worker_id,task_text,answer_text,label,is_colluder,gang_id,source_model,attack_scenario
t_00016,w_0004,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on contrast and give a short explanation.,"It seems it is positive because short, decide, sentiment stands out. to me the detail is enough for the label. I may be missing a detail the clue",positive,1,gang_00,GPT-3.5-turbo,mixed_strategy
t_00016,w_0016,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on contrast and give a short explanation.,"From the details it is positive because review, movie, contrast stands out. to me the detail is enough for the label. I may be missing a detail the clue is pretty direct the clue is pretty direct it does not look very ambiguous it does not look very ambiguous I may be missing a",positive,0,normal,human,mixed_strategy
t_00016,w_0009,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on contrast and give a short explanation.,"The answer looks like it is positive because explain, review, decide stands out. I notice the detail is enough for the label. that is just the sign I would use that is just",positive,0,normal,human,mixed_strategy
t_00016,w_0018,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on contrast and give a short explanation.,"From the details it is positive because review, explain, sentiment stands out. it feels like the detail is enough for the label. it does not look very ambiguous that is just the sign I would use that",positive,0,normal,human,mixed_strategy
t_00016,w_0014,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on contrast and give a short explanation.,"I think it is positive because focus, sentiment, negative stands out. it feels like the detail is enough for the label. the clue is pretty direct I may be missing a detail it does not look very ambiguous it does not look",positive,0,normal,human,mixed_strategy
t_00033,w_0006,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on visual detail and give a short explanation.,"A careful reading suggests that negative is the most plausible answer in particular the response consistently refers to wording, visual, short; The explanation remains coherent, balanced, and task aligned. the wording is",negative,1,gang_00,GPT-4,mixed_strategy
t_00033,w_0002,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on visual detail and give a short explanation.,"Overall, negative is the most plausible answer therefore the response consistently refers to wording, rationale, review. The explanation remains coherent, balanced, and task aligned. This pattern supports a stable interpretation This pattern supports a stable interpretation the wording is internally consistent the main clue remains visible the main clue remains visible",negative,1,gang_00,GPT-3.5-turbo,mixed_strategy
t_00033,w_0019,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on visual detail and give a short explanation.,"From the details it is negative because concise, visual, review stands out. probably the detail is enough for the label. it does not look very ambiguous the clue is pretty direct that is just the sign I would use that is just the sign I would use it does not",negative,0,normal,human,mixed_strategy
t_00033,w_0021,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on visual detail and give a short explanation.,"I would say it is negative because review, explanation, short stands out. I notice the detail is enough for the label. that is just the sign I would use I may be missing a detail the clue",negative,0,normal,human,mixed_strategy
t_00033,w_0025,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on visual detail and give a short explanation.,"I think it is negative because classify, rationale, grounded stands out. to me the detail is enough for the label. the clue is pretty direct the clue is pretty direct I may be missing a detail I may be missing a detail the",negative,0,normal,human,mixed_strategy
t_00033,w_0016,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on visual detail and give a short explanation.,"I would say it is negative because classify, focus, visual stands out. to me the detail is enough for the label. that is just the sign I would use I may be missing a detail that is just the sign I would use the clue is pretty",negative,0,normal,human,mixed_strategy
t_00017,w_0000,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on context and give a short explanation.,"The answer looks like it is negative because short, sentiment, grounded stands out. it feels like the detail is enough for the label. that is just the sign I would use that is",negative,1,gang_00,GPT-3.5-turbo,mixed_strategy
t_00017,w_0008,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on context and give a short explanation.,"I think it is negative because classify, explanation, short stands out. kind of the detail is enough for the label. I may be missing a detail the clue is pretty direct that is just the sign I would use that is just the sign I would use it does not look very",negative,1,gang_00,GPT-4,mixed_strategy
t_00017,w_0022,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on context and give a short explanation.,"The answer looks like it is negative because short, sentiment, focus stands out. maybe the detail is enough for the label. it does not look very ambiguous that is just the sign I would use the clue is pretty direct",negative,0,normal,human,mixed_strategy
t_00017,w_0013,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on context and give a short explanation.,"The answer looks like it is negative because focus, explanation, sentiment stands out. kind of the detail is enough for the label. that is just",negative,0,normal,human,mixed_strategy
t_00017,w_0012,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on context and give a short explanation.,"My guess is it is negative because concise, provide, classify stands out. probably the detail is enough for the label. that is just the sign I would use I may be missing a detail the clue is pretty direct that is just the sign I",negative,0,normal,human,mixed_strategy
t_00017,w_0016,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on context and give a short explanation.,"I think it is negative because sentiment, concise, wording stands out. probably the detail is enough for the label. it does not look very ambiguous I may be missing a detail it does not look very ambiguous it does not look very ambiguous I",negative,0,normal,human,mixed_strategy
t_00013,w_0006,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on visual detail and give a short explanation.,"A careful reading suggests that negative is the most plausible answer notably the response consistently refers to provide, rationale, explanation; The explanation remains coherent, balanced, and task aligned. This pattern supports a stable interpretation the wording is internally consistent the",negative,1,gang_00,GPT-4,mixed_strategy
t_00013,w_0005,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on visual detail and give a short explanation.,"From the details it is negative because wording, concise, rationale stands out. maybe the detail is enough for the label. I may be missing a detail it does not look very ambiguous the clue is pretty direct I may be missing a detail it does not look very ambiguous the",negative,1,gang_00,GPT-4,mixed_strategy
t_00013,w_0017,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on visual detail and give a short explanation.,"It seems it is negative because concise, provide, rationale stands out. I notice the detail is enough for the label. it does not look very ambiguous that is just the sign I would use I may be missing a detail that",negative,0,normal,human,mixed_strategy
t_00013,w_0012,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on visual detail and give a short explanation.,"My guess is it is negative because visual, sentiment, provide stands out. probably the detail is enough for the label. that is just the sign I would use that is just the sign I would use I may be missing a detail the clue",negative,0,normal,human,mixed_strategy
t_00013,w_0026,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on visual detail and give a short explanation.,"I think it is negative because provide, explanation, detail stands out. maybe the detail is enough for the label. it does not look very ambiguous that is just the sign I would use I may be missing a detail I may be",negative,0,normal,human,mixed_strategy
t_00013,w_0027,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on visual detail and give a short explanation.,"My guess is it is negative because short, classify, wording stands out. kind of the detail is enough for the label. the clue is pretty direct it does not look very ambiguous it does not look very ambiguous that is just the sign I would use I may be missing a detail the clue is pretty direct that is",negative,0,normal,human,mixed_strategy
t_00027,w_0002,"Determine if the review praises or criticizes the film, then justify the label. Focus on context and give a short explanation.","In this case, negative is the most plausible answer therefore the response consistently refers to justify, short, review. The explanation remains coherent, balanced, and task aligned. the wording is internally consistent This pattern supports a stable interpretation the answer follows from the described evidence",negative,1,gang_00,GPT-3.5-turbo,mixed_strategy
t_00027,w_0000,"Determine if the review praises or criticizes the film, then justify the label. Focus on context and give a short explanation.","The answer looks like it is negative because focus, label, short stands out. it feels like the detail is enough for the label. the clue is pretty direct I may be missing a detail the clue is pretty direct it does not look very ambiguous it does not look very",negative,1,gang_00,GPT-3.5-turbo,mixed_strategy
t_00027,w_0024,"Determine if the review praises or criticizes the film, then justify the label. Focus on context and give a short explanation.","From the details it is negative because explanation, label, review stands out. to me the detail is enough for the label. I may be missing a detail it does not look very ambiguous that is just the sign I would use",negative,0,normal,human,mixed_strategy
t_00027,w_0019,"Determine if the review praises or criticizes the film, then justify the label. Focus on context and give a short explanation.","It seems it is negative because determine, context, label stands out. kind of the detail is enough for the label. that is just the sign I would use the clue is pretty direct it does not look very ambiguous I",negative,0,normal,human,mixed_strategy
t_00027,w_0010,"Determine if the review praises or criticizes the film, then justify the label. Focus on context and give a short explanation.","From the details it is negative because determine, context, explanation stands out. I notice the detail is enough for the label. it does not look very ambiguous I may be missing a detail that is just the sign I",negative,0,normal,human,mixed_strategy
t_00027,w_0025,"Determine if the review praises or criticizes the film, then justify the label. Focus on context and give a short explanation.","I think it is negative because review, justify, determine stands out. to me the detail is enough for the label. that is just the sign I would use that is just the sign I would use I may be missing a detail that is just the sign I would use that is just the sign I",negative,0,normal,human,mixed_strategy
t_00024,w_0004,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on evidence and give a short explanation.,"I think it is positive because decide, whether, positive stands out. to me the detail is enough for the label. the clue is pretty direct that is just the sign I would use the clue is pretty direct it does not",positive,1,gang_00,GPT-3.5-turbo,mixed_strategy
t_00024,w_0003,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on evidence and give a short explanation.,"I would say it is positive because decide, positive, negative stands out. probably the detail is enough for the label. that is just the sign I would use that is just the sign I would use that is just the sign I would use I may be missing a",positive,1,gang_00,GPT-3.5-turbo,mixed_strategy
t_00024,w_0024,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on evidence and give a short explanation.,"I would say it is positive because short, negative, whether stands out. maybe the detail is enough for the label. I may be missing a detail it does not look very ambiguous that is just the sign I would use that is",positive,0,normal,human,mixed_strategy
t_00024,w_0023,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on evidence and give a short explanation.,"I think it is positive because choice, review, whether stands out. probably the detail is enough for the label. it does not look very ambiguous that is just the sign I would use I may be missing a detail",positive,0,normal,human,mixed_strategy
t_00024,w_0009,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on evidence and give a short explanation.,"It seems it is positive because short, review, movie stands out. to me the detail is enough for the label. that is just the sign I would use that is just the sign I would use I may",positive,0,normal,human,mixed_strategy
t_00024,w_0012,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on evidence and give a short explanation.,"The answer looks like it is positive because explain, choice, explanation stands out. to me the detail is enough for the label. that is just the sign I would use the clue is pretty direct it does not look very ambiguous that is just the sign I would use the clue is",positive,0,normal,human,mixed_strategy
t_00000,w_0002,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on lighting and give a short explanation.,"The answer looks like it is positive because negative, explain, decide stands out. maybe the detail is enough for the label. the clue is pretty direct I may be missing a detail it does not look very ambiguous that is just the sign I would use the clue is pretty direct I may",positive,1,gang_00,GPT-3.5-turbo,mixed_strategy
t_00000,w_0005,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on lighting and give a short explanation.,"My guess is it is positive because review, lighting, whether stands out. maybe the detail is enough for the label. it does not look very ambiguous the clue is pretty direct that is just the sign I would use that is",positive,1,gang_00,GPT-4,mixed_strategy
t_00000,w_0020,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on lighting and give a short explanation.,"I would say it is positive because explain, positive, short stands out. it feels like the detail is enough for the label. the clue is pretty direct I may be missing a detail the clue is pretty direct that is just the sign I would use that is just the sign I would use",positive,0,normal,human,mixed_strategy
t_00000,w_0009,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on lighting and give a short explanation.,"My guess is it is positive because movie, positive, focus stands out. maybe the detail is enough for the label. it does not look very ambiguous the clue is pretty direct that is just the sign I would use that is just the",positive,0,normal,human,mixed_strategy
t_00000,w_0014,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on lighting and give a short explanation.,"The answer looks like it is positive because choice, movie, whether stands out. maybe the detail is enough for the label. I may be missing a detail the clue is pretty direct the clue is pretty direct the clue is pretty direct it does not look very ambiguous that is just the",positive,0,normal,human,mixed_strategy
t_00000,w_0023,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on lighting and give a short explanation.,"I think it is positive because decide, movie, explanation stands out. maybe the detail is enough for the label. the clue is pretty direct it does not look very ambiguous the clue is pretty direct it does not look very",positive,0,normal,human,mixed_strategy
t_00003,w_0003,"Determine if the review praises or criticizes the film, then justify the label. Focus on visual detail and give a short explanation.","Overall, negative is the most plausible answer moreover the response consistently refers to detail, explanation, short. The explanation remains coherent, balanced, and task aligned. This pattern supports a stable interpretation This pattern supports a stable interpretation the answer follows from the described evidence the wording",negative,1,gang_00,GPT-3.5-turbo,mixed_strategy
t_00003,w_0001,"Determine if the review praises or criticizes the film, then justify the label. Focus on visual detail and give a short explanation.","In this case, negative is the most plausible answer moreover the response consistently refers to label, detail, criticizes. The explanation remains coherent, balanced, and task aligned. the wording is internally consistent This pattern supports a stable interpretation This pattern supports a stable interpretation",negative,1,gang_00,GPT-3.5-turbo,mixed_strategy
t_00003,w_0021,"Determine if the review praises or criticizes the film, then justify the label. Focus on visual detail and give a short explanation.","The answer looks like it is negative because focus, determine, detail stands out. kind of the detail is enough for the label. the clue is pretty direct it does not look very ambiguous I may be missing a detail that is just the sign I would use it does not look very ambiguous I may be missing a",negative,0,normal,human,mixed_strategy
t_00003,w_0016,"Determine if the review praises or criticizes the film, then justify the label. Focus on visual detail and give a short explanation.","The answer looks like it is negative because review, praises, label stands out. maybe the detail is enough for the label. I may be missing a detail the clue is pretty direct that is just the sign I would use that is just the sign",negative,0,normal,human,mixed_strategy
t_00003,w_0015,"Determine if the review praises or criticizes the film, then justify the label. Focus on visual detail and give a short explanation.","From the details it is negative because focus, explanation, justify stands out. to me the detail is enough for the label. it does not look very ambiguous that is just the sign I would use I may be missing a detail I may",negative,0,normal,human,mixed_strategy
t_00003,w_0010,"Determine if the review praises or criticizes the film, then justify the label. Focus on visual detail and give a short explanation.","From the details it is negative because criticizes, explanation, visual stands out. to me the detail is enough for the label. that is just the sign I would use that is just the sign I would use the clue is pretty direct that is",negative,0,normal,human,mixed_strategy
t_00023,w_0008,"Determine if the review praises or criticizes the film, then justify the label. Focus on visual detail and give a short explanation.","My guess is it is negative because explanation, determine, visual stands out. maybe the detail is enough for the label. that is just the sign I would use the clue is pretty direct I may be missing a detail I may be",negative,1,gang_00,GPT-4,mixed_strategy
t_00023,w_0001,"Determine if the review praises or criticizes the film, then justify the label. Focus on visual detail and give a short explanation.","I think it is negative because justify, focus, review stands out. to me the detail is enough for the label. it does not look very ambiguous that is just the sign I would use that",negative,1,gang_00,GPT-3.5-turbo,mixed_strategy
t_00023,w_0012,"Determine if the review praises or criticizes the film, then justify the label. Focus on visual detail and give a short explanation.","I would say it is negative because explanation, short, criticizes stands out. probably the detail is enough for the label. the clue is pretty direct that is just the sign I would use that is just the sign I would use I may be missing a",negative,0,normal,human,mixed_strategy
t_00023,w_0027,"Determine if the review praises or criticizes the film, then justify the label. Focus on visual detail and give a short explanation.","The answer looks like it is negative because review, criticizes, short stands out. maybe the detail is enough for the label. that is just the sign I would use that is just the sign I would use that",negative,0,normal,human,mixed_strategy
t_00023,w_0022,"Determine if the review praises or criticizes the film, then justify the label. Focus on visual detail and give a short explanation.","It seems it is negative because explanation, focus, short stands out. kind of the detail is enough for the label. that is just the sign I would use I may be missing a detail I may be missing a",negative,0,normal,human,mixed_strategy
t_00023,w_0009,"Determine if the review praises or criticizes the film, then justify the label. Focus on visual detail and give a short explanation.","It seems it is negative because visual, detail, explanation stands out. to me the detail is enough for the label. I may be missing a detail I may be missing a detail I may be",negative,0,normal,human,mixed_strategy
t_00028,w_0005,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on quality and give a short explanation.,"The strongest evidence indicates that positive is the most plausible answer notably the response consistently refers to explain, short, quality; The explanation remains coherent, balanced, and task aligned. the answer follows from the described evidence the main clue remains visible the answer follows",positive,1,gang_00,GPT-4,mixed_strategy
t_00028,w_0004,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on quality and give a short explanation.,"My guess is it is positive because negative, short, choice stands out. probably the detail is enough for the label. I may be missing a detail I may be missing a detail that is just the sign I would use I may be missing a",positive,1,gang_00,GPT-3.5-turbo,mixed_strategy
t_00028,w_0010,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on quality and give a short explanation.,"From the details it is positive because quality, negative, sentiment stands out. I notice the detail is enough for the label. the clue is pretty direct I may be missing a detail that is just the sign I would use it",positive,0,normal,human,mixed_strategy
t_00028,w_0019,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on quality and give a short explanation.,"I would say it is positive because negative, explanation, positive stands out. to me the detail is enough for the label. that is just the sign I would use the clue is pretty direct I may be missing a detail that is just the sign I would use it does not",positive,0,normal,human,mixed_strategy
t_00028,w_0025,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on quality and give a short explanation.,"I think it is positive because explain, negative, choice stands out. I notice the detail is enough for the label. the clue is pretty direct the clue is pretty direct I may be missing a detail I may be missing a detail that is just",positive,0,normal,human,mixed_strategy
t_00028,w_0012,Read the movie review and decide whether the sentiment is positive or negative. Explain your choice. Focus on quality and give a short explanation.,"From the details it is positive because whether, explain, sentiment stands out. it feels like the detail is enough for the label. that is just the sign I would use",positive,0,normal,human,mixed_strategy
t_00006,w_0001,Judge the viewer's attitude toward the film and explain the evidence. Focus on contrast and give a short explanation.,"In this case, positive is the most plausible answer as a result the response consistently refers to toward, judge, viewer's. The explanation remains coherent, balanced, and task aligned. the main clue remains visible the wording is internally consistent the answer follows from the",positive,1,gang_00,GPT-3.5-turbo,mixed_strategy
t_00006,w_0006,Judge the viewer's attitude toward the film and explain the evidence. Focus on contrast and give a short explanation.,"A careful reading suggests that positive is the most plausible answer taken together the response consistently refers to explanation, toward, viewer's; The explanation remains coherent, balanced, and task aligned. This pattern supports a stable interpretation This pattern supports a stable interpretation the main",positive,1,gang_00,GPT-4,mixed_strategy
t_00006,w_0015,Judge the viewer's attitude toward the film and explain the evidence. Focus on contrast and give a short explanation.,"My guess is it is positive because short, evidence, explanation stands out. probably the detail is enough for the label. the clue is pretty direct the clue is pretty direct the clue is pretty direct that is just the sign I would use I may be missing a",positive,0,normal,human,mixed_strategy
t_00006,w_0022,Judge the viewer's attitude toward the film and explain the evidence. Focus on contrast and give a short explanation.,"My guess is it is positive because attitude, short, judge stands out. probably the detail is enough for the label. it does not look very ambiguous I may be missing a detail it does not look very ambiguous the clue is pretty direct that is",positive,0,normal,human,mixed_strategy
t_00006,w_0021,Judge the viewer's attitude toward the film and explain the evidence. Focus on contrast and give a short explanation.,"The answer looks like it is positive because explanation, viewer's, focus stands out. I notice the detail is enough for the label. that is just the sign I would use the clue is pretty direct it does not look very ambiguous I may be missing a detail I may be missing",positive,0,normal,human,mixed_strategy
t_00006,w_0029,Judge the viewer's attitude toward the film and explain the evidence. Focus on contrast and give a short explanation.,"It seems it is positive because explanation, short, toward stands out. probably the detail is enough for the label. the clue is pretty direct the clue is pretty direct the clue is pretty direct that",positive,0,normal,human,mixed_strategy
t_00029,w_0005,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on ambiguity and give a short explanation.,"I would say it is negative because classify, focus, ambiguity stands out. it feels like the detail is enough for the label. it does not look very ambiguous that is just the sign I would use I may be missing a detail I may be missing",negative,1,gang_00,GPT-4,mixed_strategy
t_00029,w_0008,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on ambiguity and give a short explanation.,"The strongest evidence indicates that negative is the most plausible answer in particular the response consistently refers to classify, review, focus; The explanation remains coherent, balanced, and task aligned. This pattern supports a stable interpretation This",negative,1,gang_00,GPT-4,mixed_strategy
t_00029,w_0011,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on ambiguity and give a short explanation.,"From the details it is negative because concise, short, ambiguity stands out. probably the detail is enough for the label. the clue is pretty direct the clue is pretty direct it does not look very ambiguous that is just the sign I would use it does not look very ambiguous the",negative,0,normal,human,mixed_strategy
t_00029,w_0022,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on ambiguity and give a short explanation.,"I would say it is negative because provide, concise, classify stands out. maybe the detail is enough for the label. it does not look very ambiguous the clue is pretty direct that is just the",negative,0,normal,human,mixed_strategy
t_00029,w_0024,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on ambiguity and give a short explanation.,"I would say it is negative because rationale, grounded, review stands out. I notice the detail is enough for the label. the clue is pretty direct that is just the sign I would use it does not look very ambiguous it does",negative,0,normal,human,mixed_strategy
t_00029,w_0029,Classify the review sentiment and provide a concise rationale grounded in the wording. Focus on ambiguity and give a short explanation.,"From the details it is negative because provide, sentiment, grounded stands out. probably the detail is enough for the label. that is just the sign I would use the clue is pretty direct it does not look very ambiguous the clue is pretty",negative,0,normal,human,mixed_strategy
